asin,title,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth,amazoniq_category_id,amazoniq_category_name,source_leaf_name,flag_reviews_zero,flag_price_zero,flag_stars_zero,source_id,source_file
B08QTXHB8T,mushie Stacking Rings Toy | Made in Denmark (Original),https://www.amazon.com/dp/B08QTXHB8T,4.7,1446,17.99,0.0,230,False,200,toys,Toys & Games,Baby & Toddler Toys,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B000BXHJX2,"Late for the Sky University of Georgia Dawgopoly Red, Black",https://www.amazon.com/dp/B000BXHJX2,4.8,0,20.99,24.99,223,False,50,toys,Toys & Games,Games & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BW8TGTBY,"Butter Slime Kit 8pack for Party Favors, Two-Toned Colored Slime, Scented, Soft and Non-Sticky, Birthday Gifts for Girl Boys, Stress Relief Slime Bulk for Easter Egg Basket fillings",https://www.amazon.com/dp/B0BW8TGTBY,4.5,0,8.99,9.99,218,False,100,toys,Toys & Games,Novelty Toys & Amusements,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07VJ21BNX,Mouse Pocket Puzzle,https://www.amazon.com/dp/B07VJ21BNX,3.9,0,8.99,0.0,227,False,0,toys,Toys & Games,Puzzles,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BS6YYTGX,Playmobil Recycling Truck - 2023 Version,https://www.amazon.com/dp/B0BS6YYTGX,4.7,0,35.49,39.99,217,False,100,toys,Toys & Games,Toy Figures & Playsets,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CB1JB1K3,"LCD Writing Tablet Kids Toys for Girls Boys Age 2-3 Gift Ideas, Dinosaur Colorful Doodle Board Educational Learning Toys for Children 3 4 5 6 7 8 Year Old, Toddler Drawing Pad Travel Toys",https://www.amazon.com/dp/B0CB1JB1K3,4.8,0,9.99,22.99,270,False,50,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B06XD5NQP5,edxeducation Sorting Bowls & Tweezers - Set of 12 - 18m+ - 6 Colors - Counting and Sorting Toy for Toddlers - Early Math and Fine Motor Skills,https://www.amazon.com/dp/B06XD5NQP5,4.7,205,18.75,0.0,230,False,300,toys,Toys & Games,Baby & Toddler Toys,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B003CP0AQE,Card Protector Over Guard Z (50pcs),https://www.amazon.com/dp/B003CP0AQE,4.6,0,7.92,9.33,217,False,0,toys,Toys & Games,Toy Figures & Playsets,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B094WCBZGT,Aquarius Set of 3 Peanuts Puzzles (Three 500 Piece Jigsaw Puzzles) - Glare Free - Precision Fit - Officially Licensed Peanuts Merchandise & Collectibles - 14x19 Inches,https://www.amazon.com/dp/B094WCBZGT,4.6,0,21.65,24.99,270,False,50,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0B3SHBTSN,Foam Rock,https://www.amazon.com/dp/B0B3SHBTSN,4.0,0,6.99,0.0,218,False,50,toys,Toys & Games,Novelty Toys & Amusements,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08VS3PDC3,"PoKéMoN Ultimate Battle Multi 10 Pack Action Figures - Gengar, Pikachu, Charmander, Squirtle, Bulbasaur, Eevee, Sobble, Grookey, Scorbunny & Munchlax - Official Authentic Details",https://www.amazon.com/dp/B08VS3PDC3,4.8,0,44.49,0.0,217,False,200,toys,Toys & Games,Toy Figures & Playsets,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C375V3RC,"Cute Green 3D Muscle Frog Plush Toy Soft, Huggable, Lovely Super Soft Green Muscle Frog Plush,Funny Huggable, Stuffed Froggy Dolls, Adorable Plush Frog for Kids 21.6",https://www.amazon.com/dp/B0C375V3RC,5.0,0,32.99,0.0,229,False,0,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CB14WKR2,"20 Colors Acrylic Paint Pens, Dual Tip Water-Based Permanent Paint Markers for Wood,Rock,Plastic,Canvas,Fabric,Glass,Mugs Art Supplier/Back To School Supplies for Girls & Boys",https://www.amazon.com/dp/B0CB14WKR2,4.6,18,15.99,0.0,270,False,0,toys,Toys & Games,Toys & Games,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B09TCXJ6HS,Chip and Potato Doloowee Plush Nico and Chip Toys Best Buddies Official Licensed 8” Chip and Nico Stuffed Animal Toy Plush in 2-Pack Bundle,https://www.amazon.com/dp/B09TCXJ6HS,4.7,0,18.99,0.0,229,False,50,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BYB69T87,Aurora® Adorable Palm Pals™ Truffle Brown Horse™ Stuffed Animal - Pocket-Sized Fun - On-The-Go Play - Brown 5 Inches,https://www.amazon.com/dp/B0BYB69T87,4.6,0,7.99,8.69,229,False,100,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B00UXMTA1U,"Baby Jack & Co 10x10” Racing Sports Lovey Sensory Plush Blanket - Tag Toy for Babies - Baby Stroller Toys - Learn Shapes, Letters & Colors - MVP Baby Tire Toy & Baby Sports Gift w/Stroller Clip",https://www.amazon.com/dp/B00UXMTA1U,4.6,31,19.95,0.0,230,False,0,toys,Toys & Games,Baby & Toddler Toys,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B08LVTGFPX,Dollhouse Kitchen Furniture Kit 1:12 Dollhouse Miniature Furniture Wooden Kitchen Cabinet Fridge Set Kitchen Dining Room Furniture for 1:12 Dollhouse Miniatures Scenes Accessories (C),https://www.amazon.com/dp/B08LVTGFPX,4.5,0,29.93,31.99,221,False,50,toys,Toys & Games,Dolls & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C9PQZCJM,"Steering Wheel Toys for Toddler 18 Month up Boys Girls, Baby Interactive Learning Toy Car Seat Driving Toys for Infant Preschool Kids-Green",https://www.amazon.com/dp/B0C9PQZCJM,4.7,0,20.89,0.0,230,False,0,toys,Toys & Games,Baby & Toddler Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08T3Z3QTM,"Milliard Toy Shopping Cart for Kids, Toddler Shopping Cart Toy",https://www.amazon.com/dp/B08T3Z3QTM,4.6,1363,59.99,0.0,270,False,300,toys,Toys & Games,Toys & Games,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0B7VBCF7Z,Funko 6'' Young-HEE Doll - Squid Game 1257,https://www.amazon.com/dp/B0B7VBCF7Z,5.0,0,20.92,0.0,221,False,0,toys,Toys & Games,Dolls & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0B626QPTK,Fisher-Price Laugh & Learn Baby Learning Toy Puppy's Activity Cube with Lights Music & Fine Motor Activities for Ages 9+ Months,https://www.amazon.com/dp/B0B626QPTK,4.3,75,9.97,0.0,230,False,100,toys,Toys & Games,Baby & Toddler Toys,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0761RY3LW,"Collection Level 1:12 Elegant Flora Miniature Mini House Porcelain Tea Dish, Teapot, Cup, Plate Craft Set, DIY Scene Home Furniture Accessories",https://www.amazon.com/dp/B0761RY3LW,5.0,0,12.5,0.0,221,False,0,toys,Toys & Games,Dolls & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08WCV1NT9,Lionel Construction Ready-to-Play Battery Powered Model Train Set with Remote,https://www.amazon.com/dp/B08WCV1NT9,4.5,0,105.65,114.99,270,False,50,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09B2HZN26,"Gabby's Dollhouse, Transforming Garden Treehouse Playset with Lights, 2 Figures, 5 Accessories, 1 Delivery, 3 Furniture, Kids Toys for Ages 3 and up",https://www.amazon.com/dp/B09B2HZN26,4.7,3232,30.89,0.0,270,True,700,toys,Toys & Games,Toys & Games,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C342P65C,2 Pack Solar System Puzzle for Kids 6+ Wooden Planet Puzzle for Kids Space Puzzle Preschool Education Toys Outer Space Jigsaw Puzzles for Kids Toddlers Girls Boys,https://www.amazon.com/dp/B0C342P65C,2.9,0,8.99,9.99,227,False,0,toys,Toys & Games,Puzzles,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B092Q94TJD,"40 Pieces Horse Corral Fencing Accessories Playset Plastic Farm Fence Toy for Farm Barn Paddock Horse Stable Farm Animal Fence Panel Paddock Toy Educational Present Cake Toppers (Cute Style,Brown)",https://www.amazon.com/dp/B092Q94TJD,4.5,0,17.59,0.0,217,False,0,toys,Toys & Games,Toy Figures & Playsets,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CH13QHWP,6.3 inch dead𝓹𝓸𝓸𝓵 Action Figures Statue Collection Toys Movie Character Figures Kits Collection Display Toy with Interchangeable Accessories The Best Gift for Adults and Children.,https://www.amazon.com/dp/B0CH13QHWP,0.0,0,28.99,0.0,217,False,0,toys,Toys & Games,Toy Figures & Playsets,True,False,True,SRC-KAGGLE-002,amazon_products.csv
B09F2SJWYW,"Baby Shark Mini Sound Pad | Baby Shark Toys, Musical Toys | Learning & Education Toys | Interactive Baby Toys | Gifts for Boys & Girls",https://www.amazon.com/dp/B09F2SJWYW,4.6,0,7.97,0.0,224,False,50,toys,Toys & Games,Learning & Education Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07BPPW3BG,"Wild Republic Rooster Plush, Stuffed Animal, Plush Toy, Gifts for Kids, Hug’Ems 7 inches",https://www.amazon.com/dp/B07BPPW3BG,4.7,0,9.99,0.0,270,False,400,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0B9CK5VCG,Handheld Joystick Game Buzzers - Great for Jeopardy Rounds and Many Trivia and Buzzer Games - 4 Pack,https://www.amazon.com/dp/B0B9CK5VCG,3.7,0,28.99,0.0,223,False,0,toys,Toys & Games,Games & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07VTGRJWX,"Intelex Warmies Microwavable French Lavender Scented Plush, Llama Warmies, White, 14"" X 8"" X 4""",https://www.amazon.com/dp/B07VTGRJWX,4.7,0,23.92,29.99,270,False,50,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08DSWZ5QT,Badger Basket On-The-Go Travel Tote and Storage Bag for 18 inch Dolls - Pink Stars,https://www.amazon.com/dp/B08DSWZ5QT,4.7,0,34.4,0.0,221,False,50,toys,Toys & Games,Dolls & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C9QJ1C9Q,PicassoTiles Canvas Tiles 13 Piece Whiteboard with 8 Magnetic Building Tiles & 5 Marker Pens Expansion Construction Blocks STEAM Learning Kits Educational Toy Set Preschool Toddler Child Kids Ages 3,https://www.amazon.com/dp/B0C9QJ1C9Q,4.6,0,12.99,0.0,270,False,0,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09NP877X7,"Project Sekai: Colorful Stage! feat. Hatsune Miku SPM Figure Wonderland Miku, 6 x 6 x 8 inches",https://www.amazon.com/dp/B09NP877X7,4.7,0,26.99,0.0,217,False,100,toys,Toys & Games,Toy Figures & Playsets,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B095NBK2LM,Jigsaw Puzzles 1000 Pieces for Adults | Funny Family Game Created for Kids and Adults| 1000 Piece Puzzle Finished Size 19.7inches x 27.6 inch. | Brain Feeder Original Product (HOT AIR Balloon),https://www.amazon.com/dp/B095NBK2LM,4.4,0,8.99,0.0,227,False,0,toys,Toys & Games,Puzzles,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B084BQBMWW,H5 Domino Creations 100-Piece Set Kids Games for Game Night Building Toys for Outdoor Games Lily Hevesh Dominoes Set for Adults & Kids Ages 5+,https://www.amazon.com/dp/B084BQBMWW,4.8,0,15.79,24.99,223,False,600,toys,Toys & Games,Games & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BYXJ9ZXP,"Weighted Stuffed Animals 20"" 3 lbs Unicorns for Kids, Medium Heavy Weighted Plush Animals, Great Gift Idea for Boys Girls Toddlers",https://www.amazon.com/dp/B0BYXJ9ZXP,4.3,0,29.99,0.0,229,False,0,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B075NWG64P,LEGO - Disney Princess Sleeping Beauty's Fairytale Castle 41152 Building Kit (322 Piece),https://www.amazon.com/dp/B075NWG64P,4.8,0,115.59,135.85,220,False,0,toys,Toys & Games,Building Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07TKDFBS9,"Light Up Monster Trucks for Boys and Girls, Toy Truck Set, Monster Trucks for Boys 3 4 5 6 7 8 Years Old, Toddler Monster Truck Toys, Light Up Trucks",https://www.amazon.com/dp/B07TKDFBS9,4.4,0,23.99,0.0,270,False,500,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0858C7Y7B,"LEGO NINJAGO Skull Sorcerer’s Dragon 71721 NINJAGO Dragon Set Featuring Warrior Toy Figures (1,016 Pieces)",https://www.amazon.com/dp/B0858C7Y7B,4.9,0,180.0,0.0,220,False,0,toys,Toys & Games,Building Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B088WT1PHF,"Soap Making Kit for Kids Educational Science Toys - Make Your Own Stem Science Toys, DIY Arts and Crafts Kit, Experiments Activities Toys for Boys Girl Age 6 7 8-12 Years Old",https://www.amazon.com/dp/B088WT1PHF,4.6,0,18.98,0.0,224,False,0,toys,Toys & Games,Learning & Education Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BTZTQWJM,Bandai One Piece Card Game OP-04 Japanese ver. Kingdoms of Intrigue Booster Box,https://www.amazon.com/dp/B0BTZTQWJM,3.6,0,54.0,0.0,223,False,300,toys,Toys & Games,Games & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09VGVVF1K,Hamster Plush Pillow - 15 inches Guinea Pig Stuffed Animal - Cute Mouse Plush Doll Toy Animals - Soft Hugging Pillow Birthday Holiday Xmas Gifts for Kids Girls Boys Adults (Brown),https://www.amazon.com/dp/B09VGVVF1K,4.5,0,18.99,0.0,229,False,0,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B00CCJAWTG,"Hape E3461 Wooden Doll House Furniture Playground Set And Accessories Doll House Accessories,",https://www.amazon.com/dp/B00CCJAWTG,4.5,0,17.37,19.99,221,False,100,toys,Toys & Games,Dolls & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08YN541VV,"Ultra PRO - Pokemon Charmander Playmat, Perfect for Protecting Your Gaming Cards or Collectible Cards When Displaying, Perfect Use As Mousepad or Desk Mat",https://www.amazon.com/dp/B08YN541VV,4.8,0,14.95,27.12,223,False,0,toys,Toys & Games,Games & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09ZSYFYL6,"Monster Truck Toys for Kids Boys Girls Toddlers 3, 4, 5, 6, 7, 8 Years Old, Friction Powered Truck Toy Cars Vehicles, Sand Toys, Beach Toys, Sand Box Toy Gifts for Boys Girls Toddlers (6 Pack)",https://www.amazon.com/dp/B09ZSYFYL6,4.7,275,12.88,0.0,270,False,400,toys,Toys & Games,Toys & Games,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BNN29WNG,"Machine Bubble Gun (Pink),Rocket Bubble Blaster 69 Holes Bubble Gun, 2 Bottles of Bubble Solution Refill, Fun Toys for Boys and Girls, Outdoor Fun Toys.",https://www.amazon.com/dp/B0BNN29WNG,5.0,0,20.0,0.0,270,False,0,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BXSKCW6K,"WoodenEdu Premium Toddler Play Kitchen Toys, Wooden Kitchen Utensils, Accessories for Pretend Play Kitchen Set, Montessori Learning Toy, Pretend Cooking Playset, Gift for 3+",https://www.amazon.com/dp/B0BXSKCW6K,4.5,167,16.99,0.0,270,False,100,toys,Toys & Games,Toys & Games,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B09V7WHXKY,Tonies Mater Audio Play Character from Disney and Pixar's Cars 2,https://www.amazon.com/dp/B09V7WHXKY,4.7,0,17.99,0.0,224,False,500,toys,Toys & Games,Learning & Education Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08BSCDX2Q,"Disney Classics 14-inch Stitch, Comfort Weighted Plush, Officially Licensed Kids Toys for Ages 3 Up by Just Play",https://www.amazon.com/dp/B08BSCDX2Q,4.8,0,19.99,21.99,270,False,1000,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09RWH44NV,Lego Ninjago Sensei Wu Minifigure - Legacy with Gold Staff and Black Outfit Minifig,https://www.amazon.com/dp/B09RWH44NV,4.7,0,11.95,0.0,220,False,0,toys,Toys & Games,Building Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C49HVSXZ,"Amy&Benton 300 PCS Fidget Party Favors for Kids Fidget Toys Birthday Gift Toys Party Toy Assortment Treasure Box Birthday Goodie Bag Stuffers for Kids Carnival Prizes, Pinata Filler for Classroom",https://www.amazon.com/dp/B0C49HVSXZ,4.5,6184,30.99,33.99,270,False,50,toys,Toys & Games,Toys & Games,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B09QMNQLH2,"Russian Alphabet for Kids Electronic, Russian Fairy Tales Musical Educational Toys for Toddlers, Russian Language Learning for Beginners, Learn to Speak Russian Audio",https://www.amazon.com/dp/B09QMNQLH2,3.9,11,29.89,0.0,230,False,0,toys,Toys & Games,Baby & Toddler Toys,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B087MHGHLG,"B. toys- Vehicles On The Go!- Wooden Peg Puzzle – Educational Puzzle – Vehicles Peg Puzzle for Toddlers, Kids – 7 Chunky Pieces – 18 Months +",https://www.amazon.com/dp/B087MHGHLG,4.4,0,7.95,0.0,227,False,0,toys,Toys & Games,Puzzles,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C98D74W1,"KAAYEE Heart Shaped Wooden Puzzle - 300pcs, 15.7 * 14.4inch, Heart Wood Puzzles with Unique Animal Pieces for Adults, Gift for People You Love",https://www.amazon.com/dp/B0C98D74W1,5.0,0,39.99,0.0,227,False,0,toys,Toys & Games,Puzzles,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07FNQCNKB,"Liquid Motion Bubbler Floating Sea Creatures, Diamond Shaped Liquid Timer for Fidget Toy,Autism Toys, Children Activity, Calm Relaxing and Home Ornament ",https://www.amazon.com/dp/B07FNQCNKB,4.4,0,9.99,12.99,218,False,0,toys,Toys & Games,Novelty Toys & Amusements,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CF1B5MRJ,"Red Panda Stuffed Animal, 15.8""Red Panda Plush Toys, Cute Bear Plushie Toy Stuffed, Red Panda Plush Pillow Plushies Gifts, Hugging Pillow Room Decoration Kawaii Doll Birthday Gifts for Kids Girls Boys",https://www.amazon.com/dp/B0CF1B5MRJ,4.5,0,13.98,0.0,229,False,0,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09QS1H7QP,"Squishmallows 8"" Robb The Orangutan - Official Kellytoy Plush - Cute and Soft Monkey Stuffed Animal Toy - Great Gift for Kids",https://www.amazon.com/dp/B09QS1H7QP,4.7,0,22.69,24.99,229,False,0,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BZR5XM4W,JRD&BS WINL Super Slide Games BrainToys for Boys Puzzles Toys for 3-12 Year Old Educational Learning Toys for All Age 500 Entertaining Fun & Mind Training IQ Puzzles Slide Brain Game for Kids Black,https://www.amazon.com/dp/B0BZR5XM4W,3.9,0,11.99,17.99,270,False,0,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BG1GY1R3,"Glowing Beer Pong Table Mat for Drinking Game Light Up Plastic Cups and Pongs Beer Pong Set for Party Game Indoor Outdoor Pong Game, Party Supplies Decor 71 * 23inch",https://www.amazon.com/dp/B0BG1GY1R3,4.5,0,24.98,0.0,223,False,50,toys,Toys & Games,Games & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09V49GTYC,hahaland Toys for 1 Year Old Boy Birthday Gfit - Activity Robot Baby Toys - Musical Light up Poseable Motor Skill Toy - Interactive Montessori Toys One Year Old Boy Toys Christmas Stocking Stuffers,https://www.amazon.com/dp/B09V49GTYC,4.3,1664,12.99,0.0,270,False,900,toys,Toys & Games,Toys & Games,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CHJKV2VT,"Bath Toys 8 Pcs Light Up Floating Cute Animal Toys for Baby Toddler, Flashing Color Changing Light up in Water Bathtime Shower Bathtub Toy for Kids Infant Swimming Pool Birthday Party Toy",https://www.amazon.com/dp/B0CHJKV2VT,4.4,895,8.99,0.0,230,False,0,toys,Toys & Games,Baby & Toddler Toys,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C776NBHQ,"HOLYFUN Car Seat Toys for Babies, Sensory Stroller Toy for Toddlers, Adjustable Carseat Toys with Music, Baby Travel Toys with Teether and Hanging Squeaky Infant Toys",https://www.amazon.com/dp/B0C776NBHQ,1.5,4,24.99,0.0,230,False,50,toys,Toys & Games,Baby & Toddler Toys,False,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CD2LVHCL,"30-in-1 STEM Solar Robot Kit Toys, 243 Pieces Educational Building Science Experiment Kit for Kids Aged 8-12, Birthday Gifts Kids Aged 8 9 10 11 12 13 Years Old(Yellow)",https://www.amazon.com/dp/B0CD2LVHCL,4.7,0,24.99,0.0,270,False,0,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BKPL5DM5,"Chainsaw Man Building Block Kit, Action Figurines Decoration Chainsaw Man Model, Popular Anime Character Models Toys for Boys Girls Christmas Thanksgiving (239 Pcs)",https://www.amazon.com/dp/B0BKPL5DM5,4.3,0,15.96,0.0,220,False,0,toys,Toys & Games,Building Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08P3TKD4N,"Wooden Toddler Puzzles and Rack Set - 3 Pack with Storage Holder Rack and Learning Clock - Kids Preschool Peg Puzzles for Children Boys Girls – Safari, Dinosaur Farm Animals Shape Puzzle for Toddlers",https://www.amazon.com/dp/B08P3TKD4N,4.4,0,13.99,0.0,270,False,0,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0C6M4GYGJ,Monster High Fan-Sea Lagoona Blue - Entertainment Earth Exclusive,https://www.amazon.com/dp/B0C6M4GYGJ,5.0,0,46.99,0.0,221,False,100,toys,Toys & Games,Dolls & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B005ESA9NG,Celestial Buddies Sun Buddy Learning Science Astronomy Space Solar System Educational Plush Blue Planet Toys,https://www.amazon.com/dp/B005ESA9NG,4.9,0,32.99,0.0,229,False,50,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08QD4T611,"Matchbox Working Rigs 4-Pack, Set of 4 Toy Construction Trucks & Equipment with Moving Parts (Styles May Vary)",https://www.amazon.com/dp/B08QD4T611,4.8,0,20.73,23.99,217,False,100,toys,Toys & Games,Toy Figures & Playsets,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CCSS7W2C,Dragons Cave Safe Secret Puzzle Box Money and Gift Card Holder in a Wood IQ Very Difficult and challenging Lock Box with Hidden Compartments Brainteaser,https://www.amazon.com/dp/B0CCSS7W2C,3.7,0,24.95,0.0,227,False,0,toys,Toys & Games,Puzzles,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B00V90CNC8,"SCS Direct Brick Building Blocks Baseplates - 5""x5"" Pink and Purple Set of 10 (5 of Each Color) - Dual Side Connectivity - Compatible with and Tight Fit with All Major Building Block Brands",https://www.amazon.com/dp/B00V90CNC8,4.3,0,14.95,0.0,220,False,0,toys,Toys & Games,Building Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B07G4WM2T9,"Ceaco - Thomas Kinkade - DC Comics - The Trinity - Batman, Superman, and Wonder Woman - 1000 Piece Jigsaw Puzzle",https://www.amazon.com/dp/B07G4WM2T9,4.7,0,10.5,0.0,227,False,50,toys,Toys & Games,Puzzles,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0B9HSPXB1,NERF Super Soaker Toss ‘N Splash Cornhole Set – Bean Bag Toss Game for Kids with a Splashtastic Water Twist for Outdoor Fun,https://www.amazon.com/dp/B0B9HSPXB1,3.8,0,25.49,29.99,270,False,0,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B09NP627T9,"Bluey Premier 48 Pc Puzzle Set for Kids - Bluey Party Supplies Bundle with 1 Bluey Puzzle, Crenstone Puppy Stickers, and More (Bluey Games and Activities) Styles May Vary, Bluey Party Favors",https://www.amazon.com/dp/B09NP627T9,4.0,0,10.95,0.0,270,False,0,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B072P2TVMJ,"Arcane Tinmen ApS Dragon Shield Japanese Size Sleeves – Matte Orange 60CT - Card Sleeves Smooth & Tough - Compatible with Pokemon, Yugioh, & More– TCG, OCG,ART11113",https://www.amazon.com/dp/B072P2TVMJ,4.6,0,9.58,0.0,223,False,0,toys,Toys & Games,Games & Accessories,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B08T24LSPM,"Hot Bee 4 Pcs Train Tracks Accessories Straight Train Track Railroad Building Toy Railway Rail with 14 Snaps 9015 Trains Set,Gifts for 3 4 5 6 7 8+ Year Old Kids (Size：6cm/2.36in)",https://www.amazon.com/dp/B08T24LSPM,4.0,0,11.99,0.0,270,False,0,toys,Toys & Games,Toys & Games,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0CGZW3S28,"11inch Cute Banana Cow Plush, Cow Stuffed Animals Kawaii Cow Pillow Gifts for Kids Girls Boys Birthday Christmas Home Decora (Banana Cow)",https://www.amazon.com/dp/B0CGZW3S28,5.0,0,15.99,0.0,229,False,0,toys,Toys & Games,Stuffed Animals & Plush Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B001TJ8I3W,"Learning Resources Magnetic Wands, Set of 24, Ages 5+, Science Exploration, Observation Skills,Back to School Supplies,Teacher Supplies",https://www.amazon.com/dp/B001TJ8I3W,4.8,0,46.39,59.99,224,False,0,toys,Toys & Games,Learning & Education Toys,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BCWX578S,15 Pcs Plush Foam Floor Mat Square Interlocking Fluffy Tiles with Border Play Mat Flooring Tiles Soft Climbing Area Rugs for Home Playroom Decoration,https://www.amazon.com/dp/B0BCWX578S,3.5,0,37.99,40.99,227,False,50,toys,Toys & Games,Puzzles,True,False,False,SRC-KAGGLE-002,amazon_products.csv
B0BJYSFXKD,LIFEBE 10Pack Sticker Books for Kids 2-4 (600+ Stickers) Quiet Book Toddler Busy Book - 10 Themes Activity Books Stickers for Girls Boys Preschool Education Learning Toys Ages 3-6,https://www.amazon.com/dp/B0BJYSFXKD,4.4,105,13.99,0.0,270,False,0,toys,Toys & Games,Toys & Games,False,False,False,SRC-KAGGLE-002,amazon_products.csv
